strategy,churn_rate,seed,n_nodes,n_shards,ticks,n_queries,success_rate,throughput_per_tick,mean_cost,p90_cost,total_control_cost,control_overhead_ratio,n_disruptions,mean_recovery_ticks,n_never_recovered,max_query_hops,trial
adaptive_centralized,0.2,530768,14,10,400,2805,0.15436720142602495,1.0825,18.845134784683275,37.18290555429423,266.0,0.3805436337625179,73,1.7272727272727273,7,25,13
adaptive_centralized,0.2,926711,14,10,400,2913,0.7174733951253004,5.225,17.04073515218834,34.16366338594833,266.0,0.11290322580645161,71,0.8169014084507042,0,25,14
adaptive_centralized,0.2,535278,14,10,400,2774,0.7281903388608507,5.05,15.607700421241974,30.49941172611286,266.0,0.1163604549431321,53,0.9622641509433962,0,25,15
adaptive_centralized,0.2,785461,14,10,400,2828,0.5353606789250354,3.785,18.29613428695623,37.106812680876004,266.0,0.149438202247191,71,0.05970149253731343,4,25,16
adaptive_centralized,0.2,163624,14,10,400,2700,0.38851851851851854,2.6225,30.632398488686103,56.10574161068048,266.0,0.20228136882129277,66,4.545454545454546,0,25,17
adaptive_centralized,0.2,558058,14,10,400,2766,0.6735357917570499,4.6575,23.877207075356157,45.14512501928937,266.0,0.1249412869891968,52,0.0,1,25,18
adaptive_centralized,0.2,761693,14,10,400,2806,0.5039201710620099,3.535,24.146812101175495,43.69149491013321,266.0,0.15833333333333333,66,2.1846153846153844,0,25,19
adaptive_centralized,0.3,4234,14,10,400,2824,0.5934844192634561,4.19,17.99000982628555,32.689419389567654,266.0,0.13697219361483007,73,3.0273972602739727,0,4,0
adaptive_centralized,0.3,405443,14,10,400,2646,0.6186696900982616,4.0925,27.173085835746917,51.25704354635975,266.0,0.13977929584866,78,0.8,7,4,1
adaptive_centralized,0.3,361128,14,10,400,2778,0.3210943124550036,2.23,16.950462373538738,32.76131743654855,266.0,0.229706390328152,85,6.247058823529412,0,4,2
adaptive_centralized,0.3,454134,14,10,400,2776,0.16354466858789626,1.135,12.724842439246574,27.82137946908493,266.0,0.36944444444444446,103,6.401960784313726,1,4,3
adaptive_centralized,0.3,855139,14,10,400,2827,0.32614078528475415,2.305,17.73215286063097,39.78693776709835,266.0,0.2239057239057239,89,1.5280898876404494,0,4,4
adaptive_centralized,0.3,435920,14,10,400,2843,0.4910306014773127,3.49,14.658492690206652,36.26655342314295,266.0,0.16004813477737664,96,9.09375,0,4,5
adaptive_centralized,0.3,556690,14,10,400,2793,0.4364482635159327,3.0475,16.220590492116198,30.431693891096458,266.0,0.17912457912457913,91,1.4659090909090908,3,4,6
adaptive_centralized,0.3,545532,14,10,400,2812,0.2503556187766714,1.76,20.394877159546585,39.23500594203464,266.0,0.27422680412371137,90,3.6,0,4,7
adaptive_centralized,0.3,234942,14,10,400,2833,0.5001764913519238,3.5425,27.17924581694308,54.09355246770066,266.0,0.15805109922756982,81,1.6582278481012658,1,4,8
adaptive_centralized,0.3,628441,14,10,400,2754,0.4651416122004357,3.2025,19.889588070654963,38.773530146768884,266.0,0.17194570135746606,96,4.8,0,4,9
