strategy,churn_rate,seed,n_nodes,n_shards,ticks,n_queries,success_rate,throughput_per_tick,mean_cost,p90_cost,total_control_cost,control_overhead_ratio,n_disruptions,mean_recovery_ticks,n_never_recovered,arm,trial
adaptive_centralized,0.2,832619,14,10,400,2788,0.9042324246771879,6.3025,21.71912590384693,36.29997499444718,266.0,0.09544312881234301,38,0.0,0,shard_migration,11
adaptive_centralized,0.2,283087,14,10,400,2670,0.9220973782771535,6.155,15.873929354681286,26.027162250777447,266.0,0.09750733137829912,43,0.0,0,shard_migration,12
adaptive_centralized,0.2,867682,14,10,400,2783,0.9299317283507007,6.47,15.914911596272608,29.77516713256535,266.0,0.09320252277505256,41,0.0,0,shard_migration,13
adaptive_centralized,0.2,894265,14,10,400,2790,0.9017921146953405,6.29,21.20881843654392,37.64596059400683,266.0,0.09561466570812366,48,0.0,0,shard_migration,14
adaptive_centralized,0.2,648514,14,10,400,2827,0.9126282278033251,6.45,12.991141698717977,25.07275475761007,266.0,0.09346451159522136,43,0.0,0,shard_migration,15
adaptive_centralized,0.2,961998,14,10,400,2799,0.8703108252947481,6.09,17.059826527435515,27.978813727277313,266.0,0.09844559585492228,53,0.0,0,shard_migration,16
adaptive_centralized,0.2,40718,14,10,400,2815,0.9246891651865009,6.5075,12.94296383269183,21.281521498216712,266.0,0.09271523178807947,35,0.0,0,shard_migration,17
adaptive_centralized,0.2,901534,14,10,400,2658,0.8931527464258842,5.935,15.624927116977402,25.743675418925136,266.0,0.10075757575757575,48,0.0,0,shard_migration,18
adaptive_centralized,0.2,663921,14,10,400,2737,0.9313116550968213,6.3725,18.262874844038294,31.467795085889534,266.0,0.09449378330373001,31,0.0,0,shard_migration,19
adaptive_centralized,0.2,406130,14,10,400,2795,1.0,6.9875,28.448398748163207,52.05677201295092,266.0,0.08689970597843842,49,0.0,0,latency_shift,0
adaptive_centralized,0.2,729855,14,10,400,2803,1.0,7.0075,10.034672660610639,21.546468028421973,266.0,0.086673183447377,38,0.7368421052631579,0,latency_shift,1
adaptive_centralized,0.2,179780,14,10,400,2768,1.0,6.92,30.46065988627909,57.56315785920202,266.0,0.08767303889255108,38,0.18421052631578946,0,latency_shift,2
adaptive_centralized,0.2,504383,14,10,400,2778,1.0,6.945,25.211237256669722,48.11619156839659,266.0,0.0873850197109067,39,0.8205128205128205,0,latency_shift,3
adaptive_centralized,0.2,725601,14,10,400,2810,1.0,7.025,29.47409860811607,59.617750924487225,266.0,0.08647594278283485,43,0.07142857142857142,1,latency_shift,4
adaptive_centralized,0.2,989353,14,10,400,2767,1.0,6.9175,27.1225368463769,51.90858933807586,266.0,0.08770194526871085,42,1.1666666666666667,0,latency_shift,5
adaptive_centralized,0.2,550182,14,10,400,2796,1.0,6.99,31.76110062121789,64.00236250092388,266.0,0.0868713259307642,46,0.391304347826087,0,latency_shift,6
adaptive_centralized,0.2,476013,14,10,400,2797,1.0,6.9925,37.82122740445688,85.09307633227739,266.0,0.08684296441397323,38,1.131578947368421,0,latency_shift,7
adaptive_centralized,0.2,697844,14,10,400,2750,1.0,6.875,35.345837241420384,75.43198204589612,266.0,0.08819628647214854,44,0.0,2,latency_shift,8
adaptive_centralized,0.2,172589,14,10,400,2811,1.0,7.0275,37.197672334689216,74.28338815266,266.0,0.0864478388040299,52,0.34615384615384615,0,latency_shift,9
adaptive_centralized,0.2,357744,14,10,400,2781,1.0,6.9525,33.536326819514834,69.11592992196051,266.0,0.08729898260584182,38,0.5789473684210527,0,latency_shift,10
adaptive_centralized,0.2,361517,14,10,400,2828,1.0,7.07,42.19612186235194,86.12443759636011,266.0,0.08597285067873303,40,0.3333333333333333,1,latency_shift,11
adaptive_centralized,0.2,73455,14,10,400,2757,1.0,6.8925,28.098882061409633,52.81064970357242,266.0,0.08799206086668872,47,0.0,0,latency_shift,12
adaptive_centralized,0.2,123,14,10,400,2752,1.0,6.88,39.45717915856549,76.73155167225512,266.0,0.08813783962889331,45,0.047619047619047616,3,latency_shift,13
adaptive_centralized,0.2,72467,14,10,400,2744,1.0,6.86,30.109083983716896,58.78363753513814,266.0,0.08837209302325581,39,0.0,0,latency_shift,14
adaptive_centralized,0.2,778551,14,10,400,2699,1.0,6.7475,29.21301805865099,56.57208395183219,266.0,0.08971332209106239,37,0.0,0,latency_shift,15
adaptive_centralized,0.2,960216,14,10,400,2782,1.0,6.955,35.71321183950312,73.83275728823422,266.0,0.08727034120734908,50,0.48,0,latency_shift,16
adaptive_centralized,0.2,481973,14,10,400,2747,1.0,6.8675,29.919550713927,53.28433412508819,266.0,0.08828410222369731,44,0.022727272727272728,0,latency_shift,17
adaptive_centralized,0.2,377114,14,10,400,2792,1.0,6.98,27.351436809726508,52.90360710485543,266.0,0.08698495748855462,41,0.0,0,latency_shift,18
adaptive_centralized,0.2,725051,14,10,400,2864,1.0,7.16,30.80877020633668,55.09663280599939,266.0,0.08498402555910543,34,0.17647058823529413,0,latency_shift,19
adaptive_centralized,0.2,480956,14,10,400,2777,1.0,6.9425,18.930904681348785,32.26782257850194,266.0,0.0874137364442984,41,0.0,0,workload_shift,0
adaptive_centralized,0.2,520335,14,10,400,2827,1.0,7.0675,25.348593710928352,44.34541644933939,266.0,0.08600064662140317,36,0.0,0,workload_shift,1
adaptive_centralized,0.2,924638,14,10,400,2832,1.0,7.08,19.364667815778237,35.12190547124462,266.0,0.08586184635248548,44,0.0,0,workload_shift,2
adaptive_centralized,0.2,473991,14,10,400,2752,1.0,6.88,16.79034001949769,26.42578727076736,266.0,0.08813783962889331,38,0.0,0,workload_shift,3
adaptive_centralized,0.2,824444,14,10,400,2755,1.0,6.8875,17.61387499834407,31.229442257887584,266.0,0.0880503144654088,34,0.0,0,workload_shift,4
adaptive_centralized,0.2,971743,14,10,400,2899,1.0,7.2475,23.379732136477553,46.339323462908865,266.0,0.08404423380726699,30,0.0,0,workload_shift,5
adaptive_centralized,0.2,468562,14,10,400,2810,1.0,7.025,16.427006764546796,29.90831462154744,266.0,0.08647594278283485,41,0.0,1,workload_shift,6
adaptive_centralized,0.2,414473,14,10,400,2818,1.0,7.045,18.58223173440097,31.287663437950716,266.0,0.08625162127107652,38,0.0,0,workload_shift,7
adaptive_centralized,0.2,709669,14,10,400,2818,1.0,7.045,21.678783151331636,37.78734602913669,266.0,0.08625162127107652,38,0.0,0,workload_shift,8
adaptive_centralized,0.2,862171,14,10,400,2721,1.0,6.8025,18.81804569101456,31.28217792798855,266.0,0.08905256109809173,37,0.35135135135135137,0,workload_shift,9
adaptive_centralized,0.2,372659,14,10,400,2777,1.0,6.9425,18.836943741819717,30.58209618867031,266.0,0.0874137364442984,41,0.0,0,workload_shift,10
adaptive_centralized,0.2,544301,14,10,400,2795,1.0,6.9875,17.673789079852295,28.023078935608236,266.0,0.08689970597843842,43,0.0,0,workload_shift,11
adaptive_centralized,0.2,668996,14,10,400,2815,1.0,7.0375,19.946239706473648,33.39722897362537,266.0,0.0863356053229471,33,0.0,0,workload_shift,12
adaptive_centralized,0.2,329462,14,10,400,2782,1.0,6.955,23.174546630257648,39.99266721087242,266.0,0.08727034120734908,35,0.0,0,workload_shift,13
adaptive_centralized,0.2,952905,14,10,400,2797,1.0,6.9925,12.38193307167906,20.38774007508768,266.0,0.08684296441397323,42,0.0,0,workload_shift,14
adaptive_centralized,0.2,632264,14,10,400,2839,1.0,7.0975,20.05165064399881,33.708940813345876,266.0,0.0856682769726248,27,0.0,0,workload_shift,15
adaptive_centralized,0.2,47498,14,10,400,2828,1.0,7.07,26.716115328199546,43.78784870311962,266.0,0.08597285067873303,43,0.0,0,workload_shift,16
adaptive_centralized,0.2,906831,14,10,400,2713,1.0,6.7825,22.92492949552214,37.51712867247389,266.0,0.08929170862705606,43,0.0,0,workload_shift,17
adaptive_centralized,0.2,534951,14,10,400,2799,1.0,6.9975,26.843989772920803,41.51809266757192,266.0,0.08678629690048939,45,0.0,0,workload_shift,18
adaptive_centralized,0.2,578557,14,10,400,2802,1.0,7.005,13.98022297682696,25.442504097571124,266.0,0.08670143415906127,39,0.0,0,workload_shift,19
adaptive_centralized,0.3,807662,14,10,400,2764,0.6429088277858177,4.4425,19.21274008279257,32.5906834351589,266.0,0.13020068526676457,47,0.0,0,node_death,0
adaptive_centralized,0.3,212441,14,10,400,2810,0.2569395017793594,1.805,22.39523973423424,48.22208468561696,266.0,0.2692307692307692,55,4.37037037037037,0,node_death,1
adaptive_centralized,0.3,430925,14,10,400,2757,0.6420021762785637,4.425,16.894979171757633,30.59868591760467,266.0,0.13064833005893908,51,10.235294117647058,0,node_death,2
adaptive_centralized,0.3,146343,14,10,400,2778,0.17998560115190784,1.25,16.14058155292541,29.117126106994252,266.0,0.3472584856396867,50,1.88,0,node_death,3
adaptive_centralized,0.3,828654,14,10,400,2776,0.5489913544668588,3.81,19.40596051489415,34.79882008549342,266.0,0.14860335195530727,58,2.7586206896551726,0,node_death,4
adaptive_centralized,0.3,905324,14,10,400,2815,0.5435168738898757,3.825,25.393055985666138,45.321216715248426,266.0,0.14810690423162584,60,4.366666666666666,0,node_death,5
adaptive_centralized,0.3,579647,14,10,400,2938,0.4482641252552757,3.2925,17.66718657606538,32.24916635527339,266.0,0.16803537586860393,58,2.38,8,node_death,6
adaptive_centralized,0.3,664338,14,10,400,2802,0.33369022127052106,2.3375,17.50078654176807,33.9897987697692,266.0,0.22148209825145712,61,4.150943396226415,8,node_death,7
adaptive_centralized,0.3,640772,14,10,400,2654,0.5380557648831952,3.57,18.493481762363714,35.02207032220093,266.0,0.15702479338842976,57,0.40350877192982454,0,node_death,8
adaptive_centralized,0.3,421676,14,10,400,2761,0.4751901484969214,3.28,21.32759361080863,38.44662310267329,266.0,0.16856780735107732,56,0.4107142857142857,0,node_death,9
adaptive_centralized,0.3,82387,14,10,400,2778,0.21454283657307416,1.49,15.739226837328234,33.13979008710476,266.0,0.308584686774942,64,4.15625,0,node_death,10
adaptive_centralized,0.3,554080,14,10,400,2814,0.2942430703624733,2.07,16.646355467256004,28.858346683394252,266.0,0.24314442413162707,69,2.7301587301587302,5,node_death,11
adaptive_centralized,0.3,500454,14,10,400,2821,0.282523927685218,1.9925,17.135663391190647,38.73975722415593,266.0,0.2502351834430856,69,2.8088235294117645,0,node_death,12
adaptive_centralized,0.3,540077,14,10,400,2887,0.49012816072047105,3.5375,22.338824239659978,41.69481182846008,266.0,0.15823914336704342,58,0.43859649122807015,1,node_death,13
adaptive_centralized,0.3,686661,14,10,400,2848,0.22998595505617977,1.6375,15.920095672577592,36.015689594842655,266.0,0.2888165038002172,60,3.1333333333333333,0,node_death,14
adaptive_centralized,0.3,889693,14,10,400,2862,0.29804332634521313,2.1325,20.97959275890358,38.5220499891594,266.0,0.23771224307417338,66,4.096774193548387,4,node_death,15
adaptive_centralized,0.3,252089,14,10,400,2790,0.5419354838709678,3.78,19.81317019288909,34.407247323867196,266.0,0.14960629921259844,48,0.7083333333333334,0,node_death,16
adaptive_centralized,0.3,425647,14,10,400,2761,0.2723650851140891,1.88,14.259133778928598,28.410600578956718,266.0,0.26129666011787817,57,3.087719298245614,0,node_death,17
adaptive_centralized,0.3,406395,14,10,400,2877,0.25895029544664583,1.8625,20.90202932856103,46.84628982653093,266.0,0.26310583580613256,69,1.0144927536231885,0,node_death,18
adaptive_centralized,0.3,992741,14,10,400,2890,0.17335640138408304,1.2525,16.623273473378408,33.01981038887614,266.0,0.3468057366362451,62,5.935483870967742,0,node_death,19
adaptive_centralized,0.3,277185,14,10,400,2825,0.08035398230088496,0.5675,11.220687919231809,26.800869627525106,266.0,0.539553752535497,62,2.870967741935484,0,node_revival,0
adaptive_centralized,0.3,857776,14,10,400,2740,0.10510948905109489,0.72,16.02171221873941,32.57137160967905,266.0,0.48014440433212996,61,0.8852459016393442,0,node_revival,1
adaptive_centralized,0.3,489925,14,10,400,2764,0.2901591895803184,2.005,25.008308037986495,42.07765198222062,266.0,0.24906367041198502,55,1.0909090909090908,0,node_revival,2
adaptive_centralized,0.3,642819,14,10,400,2726,0.14269992663242848,0.9725,14.656633574878875,28.487495507541812,266.0,0.40610687022900765,67,2.3392857142857144,11,node_revival,3
adaptive_centralized,0.3,544651,14,10,400,2777,0.3136478213899892,2.1775,17.280837552214685,31.53250763946996,266.0,0.2339489885664028,57,0.6545454545454545,2,node_revival,4
adaptive_centralized,0.3,627891,14,10,400,2749,0.5911240451073118,4.0625,19.546153011576024,36.26351706677001,266.0,0.1406663141195135,51,0.19607843137254902,0,node_revival,5
adaptive_centralized,0.3,386973,14,10,400,2910,0.44501718213058417,3.2375,22.542771335828768,41.96213232400912,266.0,0.17040358744394618,51,2.0,0,node_revival,6
adaptive_centralized,0.3,966915,14,10,400,2847,0.5672637864418686,4.0375,20.58567449911506,41.48997043656879,266.0,0.1414141414141414,46,1.3333333333333333,1,node_revival,7
adaptive_centralized,0.3,287195,14,10,400,2672,0.5187125748502994,3.465,18.157011319524816,32.2512447602291,266.0,0.16101694915254236,53,1.7924528301886793,0,node_revival,8
adaptive_centralized,0.3,149415,14,10,400,2837,0.5534014804370814,3.925,25.285074843908863,45.88771980174195,266.0,0.144880174291939,52,1.4615384615384615,0,node_revival,9
adaptive_centralized,0.3,494690,14,10,400,2799,0.07288317256162916,0.51,16.205809488503697,35.662325296737386,266.0,0.5659574468085107,59,3.23728813559322,0,node_revival,10
adaptive_centralized,0.3,337279,14,10,400,2876,0.1609874826147427,1.1575,15.622361832402751,30.483925541163018,266.0,0.36488340192043894,63,2.9682539682539684,0,node_revival,11
adaptive_centralized,0.3,478563,14,10,400,2765,0.4039783001808318,2.7925,17.767954921785794,32.93522228509767,266.0,0.19233550253073028,60,1.9152542372881356,1,node_revival,12
adaptive_centralized,0.3,33807,14,10,400,2835,0.7255731922398589,5.1425,20.340953529293255,37.21313849709443,266.0,0.11450710288420146,45,0.37777777777777777,0,node_revival,13
adaptive_centralized,0.3,854467,14,10,400,2854,0.11107217939733707,0.7925,20.469214582801772,45.414314265383936,266.0,0.4562607204116638,63,0.25396825396825395,0,node_revival,14
adaptive_centralized,0.3,507989,14,10,400,2712,0.5291297935103245,3.5875,20.90839306135542,36.298318892121,266.0,0.15637860082304528,56,0.0,0,node_revival,15
adaptive_centralized,0.3,22099,14,10,400,2795,0.1771019677996422,1.2375,19.384243229915487,37.50769590017618,266.0,0.3495400788436268,65,3.193548387096774,3,node_revival,16
adaptive_centralized,0.3,639082,14,10,400,2851,0.4345843563661873,3.0975,23.80936244490292,43.64661273328233,266.0,0.17674418604651163,55,0.2549019607843137,4,node_revival,17
adaptive_centralized,0.3,255871,14,10,400,2830,0.26819787985865723,1.8975,20.878989857056833,40.34944151265742,266.0,0.25951219512195123,61,2.9166666666666665,1,node_revival,18
adaptive_centralized,0.3,844330,14,10,400,2739,0.17050018254837532,1.1675,19.920050928973577,35.91489860881427,266.0,0.36289222373806274,62,0.8947368421052632,5,node_revival,19
adaptive_centralized,0.3,504672,14,10,400,2733,0.8869374313940724,6.06,16.281806380635345,27.573620771459996,266.0,0.09888475836431226,47,0.0,0,shard_migration,0
adaptive_centralized,0.3,809613,14,10,400,2822,0.88731396172927,6.26,15.93781521206517,30.29231937795867,266.0,0.096028880866426,48,0.0,0,shard_migration,1
adaptive_centralized,0.3,638291,14,10,400,2837,0.8819175185054635,6.255,18.28798112136705,32.30867262524087,266.0,0.09609826589595376,60,0.0,0,shard_migration,2
adaptive_centralized,0.3,814085,14,10,400,2907,0.8998968008255934,6.54,21.056189510192002,39.72276253578864,266.0,0.0922970159611381,45,0.0,0,shard_migration,3
adaptive_centralized,0.3,324018,14,10,400,2748,0.8300582241630277,5.7025,15.557945076442525,26.089161587235886,266.0,0.1044365920691009,70,0.0,0,shard_migration,4
adaptive_centralized,0.3,657373,14,10,400,2845,0.8355008787346222,5.9425,16.66483188567132,28.976318277861466,266.0,0.10064320847521756,62,0.0,0,shard_migration,5
adaptive_centralized,0.3,877746,14,10,400,2732,0.8667642752562226,5.92,22.07195929004815,37.195529677446046,266.0,0.10098709187547457,64,0.0,0,shard_migration,6
adaptive_centralized,0.3,936513,14,10,400,2740,0.8518248175182481,5.835,18.01819367626926,31.71779520114956,266.0,0.10230769230769231,62,0.0,0,shard_migration,7
adaptive_centralized,0.3,668382,14,10,400,2791,0.8520243640272304,5.945,18.832657605397255,32.061879267697954,266.0,0.10060514372163389,58,0.0,0,shard_migration,8
adaptive_centralized,0.3,405790,14,10,400,2886,0.8797643797643797,6.3475,23.695157411377735,45.329717392036216,266.0,0.09483065953654189,60,0.0,0,shard_migration,9
adaptive_centralized,0.3,240060,14,10,400,2865,0.837347294938918,5.9975,16.733668788320017,28.136131047034564,266.0,0.099812382739212,77,0.0,0,shard_migration,10
adaptive_centralized,0.3,283635,14,10,400,2754,0.8631082062454611,5.9425,23.65044841613838,39.245873755844585,266.0,0.10064320847521756,63,0.0,0,shard_migration,11
adaptive_centralized,0.3,632483,14,10,400,2696,0.880192878338279,5.9325,20.48864950199951,35.51043688132435,266.0,0.10079575596816977,66,0.3333333333333333,0,shard_migration,12
adaptive_centralized,0.3,537586,14,10,400,2838,0.8812544045102184,6.2525,17.08301094995243,29.663161440768313,266.0,0.09613299602457535,61,0.0,0,shard_migration,13
adaptive_centralized,0.3,128803,14,10,400,2839,0.8457203240577669,6.0025,19.44604108020631,33.80490027352336,266.0,0.09973753280839895,66,0.0,0,shard_migration,14
adaptive_centralized,0.3,841101,14,10,400,2782,0.8770668583752695,6.1,14.820553847658662,27.74094288942381,266.0,0.09830007390983,72,0.0,0,shard_migration,15
adaptive_centralized,0.3,354271,14,10,400,2739,0.8612632347572107,5.8975,17.521301149788457,31.250236062040344,266.0,0.10133333333333333,66,0.0,0,shard_migration,16
adaptive_centralized,0.3,211999,14,10,400,2870,0.8777003484320558,6.2975,18.658832820416862,32.05996317802928,266.0,0.0955116696588869,60,0.0,0,shard_migration,17
adaptive_centralized,0.3,385481,14,10,400,2731,0.8432808495056756,5.7575,24.02396356416728,38.23376232408767,266.0,0.10354223433242507,63,0.0,0,shard_migration,18
adaptive_centralized,0.3,674019,14,10,400,2784,0.8735632183908046,6.08,20.01566636426668,36.291518904737295,266.0,0.09859154929577464,62,0.0,0,shard_migration,19
adaptive_centralized,0.3,97692,14,10,400,2854,1.0,7.135,26.61699557576899,51.098662936444875,266.0,0.08525641025641026,54,0.3148148148148148,0,latency_shift,0
adaptive_centralized,0.3,238998,14,10,400,2809,1.0,7.0225,32.93827368677866,59.91606469758355,266.0,0.0865040650406504,57,0.0,2,latency_shift,1
adaptive_centralized,0.3,321777,14,10,400,2903,1.0,7.2575,43.1270530541708,91.19366256690314,266.0,0.08393815083622594,64,0.0625,0,latency_shift,2
adaptive_centralized,0.3,379600,14,10,400,2758,1.0,6.895,28.414105312340737,59.762710553308075,266.0,0.08796296296296297,69,0.0,0,latency_shift,3
adaptive_centralized,0.3,672603,14,10,400,2790,1.0,6.975,44.3418889240545,94.49250326393074,266.0,0.08704188481675393,53,0.2692307692307692,0,latency_shift,4
adaptive_centralized,0.3,862000,14,10,400,2748,1.0,6.87,21.226807078696915,47.10871464271907,266.0,0.08825481088254811,62,0.0,0,latency_shift,5
adaptive_centralized,0.3,992268,14,10,400,2785,1.0,6.9625,28.450096769598577,54.86952055954465,266.0,0.08718452966240577,62,1.1935483870967742,0,latency_shift,6
adaptive_centralized,0.3,563582,14,10,400,2873,1.0,7.1825,27.20453712867886,48.19373268814263,266.0,0.08474036317298503,50,0.04,0,latency_shift,7
adaptive_centralized,0.3,804284,14,10,400,2858,1.0,7.145,26.34127156920042,50.79356483037952,266.0,0.0851472471190781,64,0.7903225806451613,1,latency_shift,8
adaptive_centralized,0.3,580135,14,10,400,2815,1.0,7.0375,41.772761243388906,85.26949796202057,266.0,0.0863356053229471,69,0.6811594202898551,0,latency_shift,9
adaptive_centralized,0.3,868975,14,10,400,2839,1.0,7.0975,30.02288710672279,63.79938185698658,266.0,0.0856682769726248,62,0.8709677419354839,0,latency_shift,10
adaptive_centralized,0.3,592495,14,10,400,2753,1.0,6.8825,24.937494600463435,40.94410735682973,266.0,0.08810864524677045,57,0.18181818181818182,2,latency_shift,11
adaptive_centralized,0.3,571904,14,10,400,2838,1.0,7.095,38.10748517842763,67.1644603717652,266.0,0.0856958762886598,48,0.0,0,latency_shift,12
adaptive_centralized,0.3,720291,14,10,400,2822,1.0,7.055,43.02432336743968,91.03227231962042,266.0,0.086139896373057,70,1.457142857142857,0,latency_shift,13
adaptive_centralized,0.3,370003,14,10,400,2818,1.0,7.045,29.08809117061271,53.98052045725606,266.0,0.08625162127107652,62,0.3064516129032258,0,latency_shift,14
adaptive_centralized,0.3,737549,14,10,400,2710,1.0,6.775,38.35933436868153,80.80263934000524,266.0,0.08938172043010753,50,0.7708333333333334,2,latency_shift,15
adaptive_centralized,0.3,645285,14,10,400,2890,1.0,7.225,24.381682780187298,49.344144969302214,266.0,0.08428390367553866,58,0.0,0,latency_shift,16
adaptive_centralized,0.3,678051,14,10,400,2767,1.0,6.9175,35.52320254814009,99.46973886977989,266.0,0.08770194526871085,66,1.4754098360655739,5,latency_shift,17
adaptive_centralized,0.3,917260,14,10,400,2755,1.0,6.8875,41.84484967535898,103.31295086246033,266.0,0.0880503144654088,52,0.08333333333333333,4,latency_shift,18
adaptive_centralized,0.3,64735,14,10,400,2729,1.0,6.8225,36.555168541475965,72.22096090690553,266.0,0.08881469115191987,61,0.4909090909090909,6,latency_shift,19
adaptive_centralized,0.3,294497,14,10,400,2759,1.0,6.8975,17.576800510198765,31.285632326552783,266.0,0.08793388429752066,58,0.0,0,workload_shift,0
adaptive_centralized,0.3,179595,14,10,400,2835,1.0,7.0875,19.534750783400227,33.93392328375811,266.0,0.08577878103837472,52,0.057692307692307696,0,workload_shift,1
adaptive_centralized,0.3,509392,14,10,400,2802,1.0,7.005,19.127039416074826,35.28724135417147,266.0,0.08670143415906127,48,0.0,0,workload_shift,2
adaptive_centralized,0.3,720757,14,10,400,2780,1.0,6.95,25.78288634419126,44.011399341645046,266.0,0.08732764281024294,59,0.0,0,workload_shift,3
adaptive_centralized,0.3,444808,14,10,400,2833,1.0,7.0825,19.299130063556102,32.080604808480004,266.0,0.08583414004517587,68,0.0,0,workload_shift,4
adaptive_centralized,0.3,991146,14,10,400,2843,1.0,7.1075,20.284276404341085,32.33294453044036,266.0,0.08555805725313606,59,0.0,0,workload_shift,5
adaptive_centralized,0.3,780864,14,10,400,2788,1.0,6.97,20.908252813129934,38.491135040716024,266.0,0.0870988867059594,69,0.0,0,workload_shift,6
adaptive_centralized,0.3,464356,14,10,400,2783,1.0,6.9575,24.544619672411123,42.39120083190254,266.0,0.08724171859626106,58,0.06896551724137931,0,workload_shift,7
adaptive_centralized,0.3,900473,14,10,400,2776,1.0,6.94,15.688271067000791,28.666243190984513,266.0,0.08744247205785667,63,0.0,0,workload_shift,8
adaptive_centralized,0.3,541157,14,10,400,2814,1.0,7.035,20.861210999993812,34.5024094214973,266.0,0.08636363636363636,55,0.0,0,workload_shift,9
adaptive_centralized,0.3,459444,14,10,400,2719,1.0,6.7975,19.176193185361793,31.186637705405815,266.0,0.08911222780569514,49,0.0,0,workload_shift,10
adaptive_centralized,0.3,383863,14,10,400,2837,1.0,7.0925,13.925366754423258,26.336775694762775,266.0,0.08572349339349017,58,0.0,0,workload_shift,11
adaptive_centralized,0.3,295177,14,10,400,2795,1.0,6.9875,19.785251720836495,31.287230523791965,266.0,0.08689970597843842,64,0.0,0,workload_shift,12
adaptive_centralized,0.3,493931,14,10,400,2826,1.0,7.065,16.225895335065502,28.380325206643874,266.0,0.08602846054333764,62,0.08064516129032258,0,workload_shift,13
adaptive_centralized,0.3,73516,14,10,400,2759,1.0,6.8975,20.456219446569936,35.01393085735843,266.0,0.08793388429752066,53,0.2641509433962264,0,workload_shift,14
adaptive_centralized,0.3,699597,14,10,400,2767,1.0,6.9175,26.531465646196747,44.86505299296477,266.0,0.08770194526871085,46,0.0,0,workload_shift,15
adaptive_centralized,0.3,867412,14,10,400,2829,1.0,7.0725,21.523328877780646,36.053077375861236,266.0,0.08594507269789983,66,0.0,0,workload_shift,16
adaptive_centralized,0.3,674259,14,10,400,2847,1.0,7.1175,22.16097068518349,36.18873656335496,266.0,0.08544812078380983,60,0.0,0,workload_shift,17
adaptive_centralized,0.3,453588,14,10,400,2812,1.0,7.03,23.33473493010084,37.983236012679974,266.0,0.08641975308641975,57,0.0,0,workload_shift,18
adaptive_centralized,0.3,689879,14,10,400,2823,1.0,7.0575,17.45478617749545,29.99594003307551,266.0,0.08611201035933959,61,0.0,0,workload_shift,19
decentralized_greedy,0.2,687365,14,10,400,2856,0.1407563025210084,1.005,10.949093408629333,21.598390819462804,854.0,0.6799363057324841,48,12.53191489361702,0,node_death,0
decentralized_greedy,0.2,399749,14,10,400,2895,0.44905008635578586,3.25,24.060856575746218,48.01622052631291,2307.0,0.6395896867202662,41,2.875,1,node_death,1
decentralized_greedy,0.2,958818,14,10,400,2902,0.12405237767057202,0.9,12.883339724620226,30.97061442535216,840.0,0.7,40,6.6,0,node_death,2
decentralized_greedy,0.2,539600,14,10,400,2856,0.742296918767507,5.3,21.780996669788326,38.1950230471491,3647.0,0.6323911912606208,30,7.814814814814815,3,node_death,3
decentralized_greedy,0.2,919954,14,10,400,2773,0.4453660295708619,3.0875,17.222856698405458,31.141942404951074,2631.0,0.6805483704086912,38,2.5,2,node_death,4
decentralized_greedy,0.2,40088,14,10,400,2835,0.7333333333333333,5.1975,21.722184373398427,37.18412980101505,3659.0,0.6376786336702683,28,0.0,0,node_death,5
decentralized_greedy,0.2,569783,14,10,400,2834,0.8323923782639379,5.8975,19.711080276834178,32.14836827549351,4050.0,0.6319238570759869,36,1.1944444444444444,0,node_death,6
decentralized_greedy,0.2,860144,14,10,400,2799,0.48481600571632727,3.3925,11.698606832041554,22.087312551327297,2585.0,0.6557584982242517,33,0.1875,1,node_death,7
decentralized_greedy,0.2,323746,14,10,400,2789,0.407314449623521,2.84,15.02756705063537,28.98794307258023,2506.0,0.6880834706205382,32,5.612903225806452,1,node_death,8
decentralized_greedy,0.2,654824,14,10,400,2723,0.3903782592728608,2.6575,14.346236163712566,34.9629492631329,2384.0,0.6916158978822164,40,4.85,0,node_death,9
decentralized_greedy,0.2,119766,14,10,400,2833,0.4892340275326509,3.465,21.969433678586807,42.22398116140386,2641.0,0.6558231934442513,30,4.733333333333333,0,node_death,10
decentralized_greedy,0.2,465249,14,10,400,2827,0.7888220728687655,5.575,17.9326364023084,32.04903388081893,3837.0,0.632437778144058,33,0.0,0,node_death,11
decentralized_greedy,0.2,302128,14,10,400,2755,0.5989110707803993,4.125,12.688911673512996,22.788192635872,3396.0,0.6730083234244947,32,0.25,0,node_death,12
decentralized_greedy,0.2,655140,14,10,400,2776,0.3180835734870317,2.2075,13.436457775191041,24.568317414716784,2444.0,0.7345957318905921,30,1.2666666666666666,0,node_death,13
decentralized_greedy,0.2,26982,14,10,400,2882,0.5988896599583623,4.315,17.418655756353765,30.27784252582243,3121.0,0.643903445430163,42,0.6341463414634146,1,node_death,14
decentralized_greedy,0.2,605008,14,10,400,2848,0.22963483146067415,1.635,11.349843455817753,21.35807439447349,1377.0,0.6779911373707533,40,3.4054054054054053,3,node_death,15
decentralized_greedy,0.2,488408,14,10,400,2758,0.7084844089920233,4.885,17.726593803010925,30.826064346520596,3670.0,0.6525604551920341,30,0.0,1,node_death,16
decentralized_greedy,0.2,979918,14,10,400,2839,0.4751673124339556,3.3725,18.04906579463766,31.66477432020584,2578.0,0.6564807741278329,40,4.205128205128205,0,node_death,17
decentralized_greedy,0.2,893987,14,10,400,2805,0.1586452762923351,1.1125,16.509260249208157,31.159932883496797,1090.0,0.7100977198697068,44,1.5,0,node_death,18
